EmoEmilia	EmoEmilia_ZH_B00090_S00350_W000000.wav	anger	那就没什么好说的了。贝利亚,就让我粉碎你的计划吧。	你们这群蔬菜战士居然让我出丑接下来看我的厉害启动前进模式轰轰轰
M3ED	M3ED_B_humamaoba_9_22.wav	anger	那你也不能让孩子去吃猫粮啊	哪怕去借钱也要别的
M3ED	M3ED_A_waixiangren_10_30.wav	anger	哪怕去借钱也要别的	我问你你为什么不跟我说
M3ED	M3ED_B_xueselangman_19_11.wav	anger	我问你你为什么不跟我说	喝水也不是好歹
M3ED	M3ED_A_woshiyuhuanshui_9_6.wav	anger	喝水也不是好歹	你凭什么要求我完美
M3ED	M3ED_A_xinlianaishidai_19_35.wav	anger	你凭什么要求我完美	没钱没钱你能花两万块钱给
M3ED	M3ED_A_wanmeiguanxi_9_30.wav	anger	没钱没钱你能花两万块钱给	你叼个十年你嘴劲不行
M3ED	M3ED_A_zhengfu_7_1.wav	anger	你叼个十年你嘴劲不行	你花出去了什么时候能早回来什么时候
M3ED	M3ED_A_rucikeaidewomen_7_10.wav	anger	你花出去了什么时候能早回来什么时候	你胡说你说人家大学生
M3ED	M3ED_A_zhengyangmenxia_3_6.wav	anger	你胡说你说人家大学生	他要着急让他自己来问
M3ED	M3ED_A_xinlianaishidai_12_10.wav	anger	他要着急让他自己来问	我可不想见证一场悲剧的诞生
M3ED	M3ED_B_yujianwanglichuan_14_13.wav	anger	我可不想见证一场悲剧的诞生	哎我穿不穿衣服怪你什么事啊
M3ED	M3ED_A_heyishengxiaomo_17_14.wav	anger	哎我穿不穿衣服怪你什么事啊	哪里杀人啊怎么护着他
M3ED	M3ED_A_fumuaiqing_5_7.wav	anger	哪里杀人啊怎么护着他	你混蛋有什么了不起啊
M3ED	M3ED_B_yujianwanglichuan_3_17.wav	anger	你混蛋有什么了不起啊	你老子这事都没法过
M3ED	M3ED_B_fumuaiqing_5_12.wav	anger	你老子这事都没法过	清楚我公公的个性他就不敢
M3ED	M3ED_B_huijiadeyouhuo_12_21.wav	anger	清楚我公公的个性他就不敢	但我觉得他是自愿的自愿
M3ED	M3ED_B_wanmeiguanxi_7_5.wav	anger	但我觉得他是自愿的自愿	怎么着想一脚蹬了我
M3ED	M3ED_B_shaonianpai_12_26.wav	anger	怎么着想一脚蹬了我	我还给你我还给你我还给你
M3ED	M3ED_B_fendou_17_12.wav	anger	我还给你我还给你我还给你	喂这好歹也是个手术啊
M3ED	M3ED_A_banshimitangbanshishang_11_11.wav	anger	喂这好歹也是个手术啊	能给彼此留点面子吗
M3ED	M3ED_B_dahaoshiguang_20_18.wav	anger	能给彼此留点面子吗	夏萍萍你是哪个人进大错了
M3ED	M3ED_B_dahaoshiguang_15_9.wav	anger	夏萍萍你是哪个人进大错了	你叫我流氓你干什么呢你
M3ED	M3ED_A_dahaoshiguang_1_5.wav	anger	你叫我流氓你干什么呢你	你说你只谈过我这么一个对象
M3ED	M3ED_B_humamaoba_19_10.wav	anger	你说你只谈过我这么一个对象	不 她叫對象嘛
M3ED	M3ED_A_humamaoba_19_12.wav	anger	不 她叫對象嘛	谁说不成呢我那么语嘛
M3ED	M3ED_A_jiayouernv_13_5.wav	anger	谁说不成呢我那么语嘛	干什么活的 多大了他
M3ED	M3ED_A_jiayouernv_4_35.wav	anger	干什么活的 多大了他	就得好好教育他
M3ED	M3ED_A_jiayouernv_4_21.wav	anger	就得好好教育他	我盛气凌人还是你咄咄逼人啊
M3ED	M3ED_B_dahaoshiguang_14_22.wav	anger	我盛气凌人还是你咄咄逼人啊	九点大厨啊谁九点大厨啊
M3ED	M3ED_B_dahaoshiguang_1_19.wav	anger	九点大厨啊谁九点大厨啊	顾佳这次我绝不妥协
M3ED	M3ED_A_sanshieryi_2_10.wav	anger	顾佳这次我绝不妥协	哪壶不开提哪壶啊
M3ED	M3ED_B_xinlianaishidai_3_11.wav	anger	哪壶不开提哪壶啊	三年不说话我们感情还在哪
M3ED	M3ED_B_zhengyangmenxia_2_6.wav	anger	三年不说话我们感情还在哪	是贈品那贈品
M3ED	M3ED_A_humamaoba_15_11.wav	anger	是贈品那贈品	自由诶自由对一个男人多重要啊
M3ED	M3ED_A_anjia_14_9.wav	anger	自由诶自由对一个男人多重要啊	当家长的你就要紧紧的盯住
M3ED	M3ED_A_humamaoba_9_21.wav	anger	当家长的你就要紧紧的盯住	说明他是有目的的
M3ED	M3ED_B_wanmeiguanxi_7_12.wav	anger	说明他是有目的的	她的喜欢已经比我还要多了
M3ED	M3ED_A_guainiguofenmeili_6_8.wav	anger	她的喜欢已经比我还要多了	再说你这一年后面所有的工作
M3ED	M3ED_A_nishiwodeyan_13_9.wav	anger	再说你这一年后面所有的工作	我醒了醒了你 relatively你比ête我較起勁可以
M3ED	M3ED_A_zhengfu_18_2.wav	anger	我醒了醒了你 relatively你比ête我較起勁可以	自打交了这男朋友整天就
M3ED	M3ED_B_jiayouernv_5_11.wav	anger	自打交了这男朋友整天就	现在好了都已得了
M3ED	M3ED_B_zhengyangmenxia_11_24.wav	anger	现在好了都已得了	你交给我的每一单我都追到了
M3ED	M3ED_B_sanshieryi_17_9.wav	anger	你交给我的每一单我都追到了	还未经商量直接就给了完成稿
M3ED	M3ED_B_yueguangbianzouqu_10_6.wav	anger	还未经商量直接就给了完成稿	过年过节没有给过她一件新衣服
M3ED	M3ED_A_jimaofeishangtian_13_32.wav	anger	过年过节没有给过她一件新衣服	要不说女大不中留呢
M3ED	M3ED_B_jiayouernv_5_10.wav	anger	要不说女大不中留呢	一天到晚跟那姓庄的混在一块
M3ED	M3ED_A_jinhun_3_18.wav	anger	一天到晚跟那姓庄的混在一块	你还用工商局长来吓唬谁呀你
M3ED	M3ED_A_xueselangman_14_34.wav	anger	你还用工商局长来吓唬谁呀你	你这谁能往电话号码上想啊
M3ED	M3ED_A_xinlianaishidai_1_34.wav	anger	你这谁能往电话号码上想啊	你们俩还打了一架呢
M3ED	M3ED_B_zhengfu_18_21.wav	anger	你们俩还打了一架呢	我到现在都没有还过来
M3ED	M3ED_B_dahaoshiguang_9_26.wav	anger	我到现在都没有还过来	仿制的青花瓷有多少啊
M3ED	M3ED_B_zhengyangmenxia_13_20.wav	anger	仿制的青花瓷有多少啊	你不要钱他要钱你知不知道
M3ED	M3ED_A_zhengyangmenxia_15_4.wav	anger	你不要钱他要钱你知不知道	有分子能鬧到今天這個地步嗎
M3ED	M3ED_A_luohunshidai_10_9.wav	anger	有分子能鬧到今天這個地步嗎	这一个院住着我对谁都一样
M3ED	M3ED_A_zhengyangmenxia_3_13.wav	anger	这一个院住着我对谁都一样	你老闆是誰小昆是吧嗯
M3ED	M3ED_A_yujianwanglichuan_6_10.wav	anger	你老闆是誰小昆是吧嗯	你是不是哪儿缺根筋哪
M3ED	M3ED_A_fumuaiqing_17_2.wav	anger	你是不是哪儿缺根筋哪	有营业用房咱摆摊干嘛呀
M3ED	M3ED_A_xueselangman_12_9.wav	anger	有营业用房咱摆摊干嘛呀	我来跟他秋雪花说清楚
M3ED	M3ED_A_nishiwodeyan_20_4.wav	anger	我来跟他秋雪花说清楚	二十八号的晚上你干什么去了
M3ED	M3ED_A_zhengfu_15_11.wav	anger	二十八号的晚上你干什么去了	你年轻就舍不掉了我告诉你
M3ED	M3ED_B_xueselangman_20_22.wav	anger	你年轻就舍不掉了我告诉你	常老贵你够孙子
M3ED	M3ED_A_xueselangman_7_20.wav	anger	常老贵你够孙子	你这是叫道歉的吗你
M3ED	M3ED_B_xueselangman_18_26.wav	anger	你这是叫道歉的吗你	你赔偿就好了嘛赔偿
M3ED	M3ED_B_huanlesong_16_22.wav	anger	你赔偿就好了嘛赔偿	能注意点你的吃相吗关上
M3ED	M3ED_A_dahaoshiguang_4_3.wav	anger	能注意点你的吃相吗关上	春明 哥们向你道歉了 你还要道歉
M3ED	M3ED_A_zhengyangmenxia_2_1.wav	anger	春明 哥们向你道歉了 你还要道歉	我现在已经引起官愤了那
M3ED	M3ED_B_renmindemingyi_3_13.wav	anger	我现在已经引起官愤了那	小孩他不懂事你跟好 他不懂事我就要教育他
M3ED	M3ED_A_xiaobieli_9_32.wav	anger	小孩他不懂事你跟好 他不懂事我就要教育他	我跟一男的住你就省心了我
M3ED	M3ED_B_zhiwomennuannuandexiaoshiguang_4_31.wav	anger	我跟一男的住你就省心了我	你动一下试试要喝动一下试试
M3ED	M3ED_B_xueselangman_14_37.wav	anger	你动一下试试要喝动一下试试	我一个电话我就叫我老乡来把你
M3ED	M3ED_A_xueselangman_14_26.wav	anger	我一个电话我就叫我老乡来把你	我说你这个人咋不讲理呀
M3ED	M3ED_A_xueselangman_14_32.wav	anger	我说你这个人咋不讲理呀	那就热闹了就咱大哥那心
M3ED	M3ED_A_zhengyangmenxia_15_17.wav	anger	那就热闹了就咱大哥那心	我想这样啊但我不是做不到吗
M3ED	M3ED_A_zhengyangmenxia_8_9.wav	anger	我想这样啊但我不是做不到吗	这个虽然是比着你嫂子画的
M3ED	M3ED_B_fumuaiqing_16_16.wav	anger	这个虽然是比着你嫂子画的	做二哥我没来我媳妇来的
M3ED	M3ED_A_xueselangman_14_8.wav	anger	做二哥我没来我媳妇来的	你知道他跟我们家珊珊说了
M3ED	M3ED_A_dahaoshiguang_2_6.wav	anger	你知道他跟我们家珊珊说了	上大学 谁想上谁就能去了
M3ED	M3ED_B_xueselangman_7_7.wav	anger	上大学 谁想上谁就能去了	你少用这种口气跟我说话
M3ED	M3ED_B_xueselangman_8_31.wav	anger	你少用这种口气跟我说话	我頭髮在我面前,體力小的
M3ED	M3ED_A_zhengfu_18_6.wav	anger	我頭髮在我面前,體力小的	向南你根本就不是对这孩子没准
M3ED	M3ED_B_fendou_14_2.wav	anger	向南你根本就不是对这孩子没准	片段了你现在解释只会越抹越黑
M3ED	M3ED_B_zhengyangmenxia_7_23.wav	anger	片段了你现在解释只会越抹越黑	啥的我跟你说
M3ED	M3ED_A_xueselangman_14_25.wav	anger	啥的我跟你说	哪来那么多斗彩鸡肛碑还有民国
M3ED	M3ED_B_zhengyangmenxia_13_19.wav	anger	哪来那么多斗彩鸡肛碑还有民国	你哥不管我了你也想不管我了
M3ED	M3ED_B_doutinghao_6_11.wav	anger	你哥不管我了你也想不管我了	你為什麼一定認為是我呢
M3ED	M3ED_B_dahaoshiguang_9_37.wav	anger	你為什麼一定認為是我呢	反正都一样热脸贴冷屁股
M3ED	M3ED_A_yujianwanglichuan_10_17.wav	anger	反正都一样热脸贴冷屁股	老话说的对不能隔被人待
M3ED	M3ED_B_humamaoba_1_13.wav	anger	老话说的对不能隔被人待	韩春明你说你让我夸你什么好
M3ED	M3ED_B_zhengyangmenxia_7_12.wav	anger	韩春明你说你让我夸你什么好	我着急我能不着急吗我着急死了
M3ED	M3ED_A_zhengyangmenxia_3_19.wav	anger	我着急我能不着急吗我着急死了	那么倩倩就是名副其实的格格
M3ED	M3ED_B_humamaoba_4_37.wav	anger	那么倩倩就是名副其实的格格	不让他回去吗他死活不干
M3ED	M3ED_A_waixiangren_6_2.wav	anger	不让他回去吗他死活不干	小白鼠,有支罩吗?拿来瞅瞅
M3ED	M3ED_B_xueselangman_14_10.wav	anger	小白鼠,有支罩吗?拿来瞅瞅	有可能商几到你自由的群体
M3ED	M3ED_A_anjia_14_11.wav	anger	有可能商几到你自由的群体	我要的是公平公正公开
M3ED	M3ED_A_xiaoshede_1_24.wav	anger	我要的是公平公正公开	你想出这招成
M3ED	M3ED_A_jiayouernv_4_6.wav	anger	你想出这招成	就是不想再做那伤天害理的事了
M3ED	M3ED_A_zhengyangmenxia_13_9.wav	anger	就是不想再做那伤天害理的事了	咱们俩什么都没有好吗
M3ED	M3ED_A_heyishengxiaomo_17_7.wav	anger	咱们俩什么都没有好吗	让人会有起床气 心情很不好
M3ED	M3ED_A_doutinghao_1_16.wav	anger	让人会有起床气 心情很不好	是我们老家的图表
M3ED	M3ED_A_woshiyuhuanshui_9_43.wav	anger	是我们老家的图表	那历朝历代的皇帝都往前朝的呢
M3ED	M3ED_B_zhengyangmenxia_13_15.wav	anger	那历朝历代的皇帝都往前朝的呢	我也想相信你们之间没有什么
M3ED	M3ED_B_xinlianaishidai_19_18.wav	anger	我也想相信你们之间没有什么	你必须向我道歉
M3ED	M3ED_B_xueselangman_18_12.wav	anger	你必须向我道歉	什么意思啊什么意思啊
M3ED	M3ED_B_doutinghao_6_8.wav	anger	什么意思啊什么意思啊	Emma那你回去我走
M3ED	M3ED_A_yujianwanglichuan_3_7.wav	anger	Emma那你回去我走	你一无所有我更是半无所有
M3ED	M3ED_B_waixiangren_10_21.wav	anger	你一无所有我更是半无所有	霓裳你想讹我钱是不是
M3ED	M3ED_A_huanlesong_16_23.wav	anger	霓裳你想讹我钱是不是	总不至于是伪造合成的
M3ED	M3ED_B_dahaoshiguang_10_3.wav	anger	总不至于是伪造合成的	終於可以肆無忌憚的公開進出了
M3ED	M3ED_A_dahaoshiguang_9_14.wav	anger	終於可以肆無忌憚的公開進出了	我再問你一遍,卷子你要不要?
M3ED	M3ED_A_zhiwomendanchundexiaomeihao_9_27.wav	anger	我再問你一遍,卷子你要不要?	你这样玩暧昧有什么意思吗
M3ED	M3ED_B_yujianwanglichuan_5_19.wav	anger	你这样玩暧昧有什么意思吗	把这心损坏了到时候有的你赔的
M3ED	M3ED_B_yujianwanglichuan_2_10.wav	anger	把这心损坏了到时候有的你赔的	既然你信誓旦旦地
M3ED	M3ED_A_dahaoshiguang_9_29.wav	anger	既然你信誓旦旦地	低级的人生观和价值观去想别人
M3ED	M3ED_A_dahaoshiguang_16_38.wav	anger	低级的人生观和价值观去想别人	说4月28号你干什么去了
M3ED	M3ED_A_zhengfu_7_17.wav	anger	说4月28号你干什么去了	做事情不能这么鲁莽听见没有
M3ED	M3ED_B_yujianwanglichuan_10_31.wav	anger	做事情不能这么鲁莽听见没有	我说了让你把电话给我看看
M3ED	M3ED_A_luohunshidai_12_3.wav	anger	我说了让你把电话给我看看	你可你想想辦法
M3ED	M3ED_B_doutinghao_6_22.wav	anger	你可你想想辦法	康熙喜欢原青花
M3ED	M3ED_B_zhengyangmenxia_13_16.wav	anger	康熙喜欢原青花	别人感情的第三者呢
M3ED	M3ED_B_dahaoshiguang_9_28.wav	anger	别人感情的第三者呢	那也不行啊这什么工作呀
M3ED	M3ED_B_xinlianaishidai_13_54.wav	anger	那也不行啊这什么工作呀	清白个屁呀清白
M3ED	M3ED_A_nishiwodeyan_16_31.wav	anger	清白个屁呀清白	警察是专给恶龙接敌恶火
M3ED	M3ED_A_zhengfu_7_13.wav	anger	警察是专给恶龙接敌恶火	我倒想听听我怎么不够意思了
M3ED	M3ED_B_xueselangman_8_12.wav	anger	我倒想听听我怎么不够意思了	四万的保定书你签啊
M3ED	M3ED_A_yueguangbianzouqu_2_43.wav	anger	四万的保定书你签啊	我告诉你警察是干什么的
M3ED	M3ED_A_zhengfu_7_12.wav	anger	我告诉你警察是干什么的	对嘛他要真放心不下你
M3ED	M3ED_A_dahaoshiguang_2_19.wav	anger	对嘛他要真放心不下你	現在又扛上這麼一座大山呢
M3ED	M3ED_A_anjia_16_10.wav	anger	現在又扛上這麼一座大山呢	你老公他不愿意回去
M3ED	M3ED_B_huijiadeyouhuo_7_18.wav	anger	你老公他不愿意回去	那是两码事那就是一码事
M3ED	M3ED_B_nishiwodeyan_2_6.wav	anger	那是两码事那就是一码事	富于顽抗说死也不能承认
M3ED	M3ED_A_nihaojiushiguang_2_4.wav	anger	富于顽抗说死也不能承认	秋月怎么能看上你这样的人啊秋颜
M3ED	M3ED_A_huanlesong_16_25.wav	anger	秋月怎么能看上你这样的人啊秋颜	你那些破烂玩意儿确实是我砸的确实是
M3ED	M3ED_A_huanlesong_16_18.wav	anger	你那些破烂玩意儿确实是我砸的确实是	好 也挺好的
M3ED	M3ED_A_zhengfu_7_11.wav	anger	好 也挺好的	他连病房门都不让你进
M3ED	M3ED_A_yujianwanglichuan_10_13.wav	anger	他连病房门都不让你进	你没有那你还争取什么权利啊
M3ED	M3ED_A_humamaoba_13_26.wav	anger	你没有那你还争取什么权利啊	你爺爺這樣你爸這樣倒你還這樣
M3ED	M3ED_B_anjia_12_30.wav	anger	你爺爺這樣你爸這樣倒你還這樣	他现在谈恋爱那就是自毁前程
M3ED	M3ED_B_xiaohuanxi_7_40.wav	anger	他现在谈恋爱那就是自毁前程	她给我背就是便利店小妹
M3ED	M3ED_B_banshimitangbanshishang_7_21.wav	anger	她给我背就是便利店小妹	第一,我在这留了电话了
M3ED	M3ED_A_xinlianaishidai_1_10.wav	anger	第一,我在这留了电话了	我还就不拉窗帘了
M3ED	M3ED_A_dahaoshiguang_8_20.wav	anger	我还就不拉窗帘了	都是從你我牙縫縫裡省出來的
M3ED	M3ED_B_humamaoba_19_22.wav	anger	都是從你我牙縫縫裡省出來的	不是你什么意思啊我没有
M3ED	M3ED_A_dahaoshiguang_1_38.wav	anger	不是你什么意思啊我没有	要是跳得好我能开除他吗
M3ED	M3ED_B_fumuaiqing_19_15.wav	anger	要是跳得好我能开除他吗	啥叫瞎搞啊啥叫瞎搞啊你 你我帮你
M3ED	M3ED_B_jinhun_2_5.wav	anger	啥叫瞎搞啊啥叫瞎搞啊你 你我帮你	我相信袁昊和我女兒不會分手的他
M3ED	M3ED_A_dahaoshiguang_9_3.wav	anger	我相信袁昊和我女兒不會分手的他	天哪 还说好哥们呢
M3ED	M3ED_B_jiayouernv_10_15.wav	anger	天哪 还说好哥们呢	你得多给他13万块钱
M3ED	M3ED_B_zhengfu_10_11.wav	anger	你得多给他13万块钱	学校家长 师教委都非常非常的重视
M3ED	M3ED_A_nihaojiushiguang_5_10.wav	anger	学校家长 师教委都非常非常的重视	你没事约我男朋友吃什么午饭呀谁愿意呢
M3ED	M3ED_A_dahaoshiguang_15_3.wav	anger	你没事约我男朋友吃什么午饭呀谁愿意呢	你为什么要跟我爸吵架呀
M3ED	M3ED_B_jinhun_20_20.wav	anger	你为什么要跟我爸吵架呀	专制 报军伏地魔
M3ED	M3ED_B_zuimeideshiguang_2_34.wav	anger	专制 报军伏地魔	我告诉你想都不要想
M3ED	M3ED_A_heyishengxiaomo_14_6.wav	anger	我告诉你想都不要想	我来干吗你说我来干吗
M3ED	M3ED_A_jinhun_16_15.wav	anger	我来干吗你说我来干吗	你的媳妇是怕你把孩子抢走了呀
M3ED	M3ED_B_humamaoba_12_7.wav	anger	你的媳妇是怕你把孩子抢走了呀	再说了这吃药也是您自个儿的事
M3ED	M3ED_B_fendou_13_9.wav	anger	再说了这吃药也是您自个儿的事	这钱那是咱家的大事
M3ED	M3ED_A_rucikeaidewomen_7_8.wav	anger	这钱那是咱家的大事	天打五雷轰啊我决定在那制作室
M3ED	M3ED_B_zhengyangmenxia_13_7.wav	anger	天打五雷轰啊我决定在那制作室	第一我不认同单第二我不认识你
M3ED	M3ED_A_jiayounishizuibangde_2_6.wav	anger	第一我不认同单第二我不认识你	谁敢动我女儿的名字一下
M3ED	M3ED_A_luohunshidai_16_18.wav	anger	谁敢动我女儿的名字一下	好像要两万块钱花花不多吧
M3ED	M3ED_B_zhengfu_10_12.wav	anger	好像要两万块钱花花不多吧	不能帮你哥们我想个好办法
M3ED	M3ED_B_jiayouernv_10_16.wav	anger	不能帮你哥们我想个好办法	啥艺术品哪这不就是俺嫂子吗
M3ED	M3ED_A_fumuaiqing_16_9.wav	anger	啥艺术品哪这不就是俺嫂子吗	你追宋魔咒那哥们掺和了吗
M3ED	M3ED_A_zhengyangmenxia_2_10.wav	anger	你追宋魔咒那哥们掺和了吗	还不是得让我开口才行
M3ED	M3ED_A_yueguangbianzouqu_9_14.wav	anger	还不是得让我开口才行	你买点东西不行吗你给我买东西我给你钱不行吗
